School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2020-2021,3426,Mastery Charter at Pastorius,19138,7260,Ellwood School,19126,2
2020-2021,3426,Mastery Charter at Pastorius,19138,7270,"Finletter, Thomas K. School",19120,5
2020-2021,3426,Mastery Charter at Pastorius,19138,7290,"Stearne, Allen M. School",19124,2
2020-2021,3426,Mastery Charter at Pastorius,19138,7320,"Howe, Julia Ward School",19141,2
2020-2021,3426,Mastery Charter at Pastorius,19138,7350,"Lowell, James R. School",19120,2
2020-2021,3426,Mastery Charter at Pastorius,19138,7380,"McClure, Alexander K. School",19140,3
2020-2021,3426,Mastery Charter at Pastorius,19138,7390,"Morrison, Andrew J. School",19120,2
2020-2021,3426,Mastery Charter at Pastorius,19138,7400,Olney Elementary School,19120,4
2020-2021,3426,Mastery Charter at Pastorius,19138,7490,Prince Hall School,19141,11
2020-2021,3426,Mastery Charter at Pastorius,19138,7530,"Rowen, William School",19126,2
2020-2021,3426,Mastery Charter at Pastorius,19138,8160,Baldi Middle School,19115,1
2020-2021,3426,Mastery Charter at Pastorius,19138,8350,"Spruance, Gilbert School",19149,3
2020-2021,3426,Mastery Charter at Pastorius,19138,Data Not Available,Data Not Available,Data Not Available,7
2020-2021,3427,Mastery Charter at Wister,19144,1200,"Barry, John Elementary School",19139,4
2020-2021,3427,Mastery Charter at Wister,19144,1230,"Bryant, William C. School",19143,1
2020-2021,3427,Mastery Charter at Wister,19144,1260,"Comegys, Benjamin B. School",19143,1
2020-2021,3427,Mastery Charter at Wister,19144,1290,"Hamilton, Andrew School",19139,1
2020-2021,3427,Mastery Charter at Wister,19144,1410,"Rhoads, James School",19139,1
2020-2021,3427,Mastery Charter at Wister,19144,1470,"Locke, Alain School",19139,1
2020-2021,3427,Mastery Charter at Wister,19144,2210,Bache-Martin School,19130,1
2020-2021,3427,Mastery Charter at Wister,19144,2340,"McCall, Gen. George A. School",19106,5
2020-2021,3427,Mastery Charter at Wister,19144,2450,"Stanton, Edwin M. School",19146,1
2020-2021,3427,Mastery Charter at Wister,19144,2480,"Arthur, Chester A. School",19146,1
2020-2021,3427,Mastery Charter at Wister,19144,2490,"Waring, Laura W. School",19130,1
2020-2021,3427,Mastery Charter at Wister,19144,3368,Belmont Elementary Charter,19104,1
2020-2021,3427,Mastery Charter at Wister,19144,3407,Mastery Charter at Harrity,19143,1
2020-2021,3427,Mastery Charter at Wister,19144,3408,Mastery Charter at Mann,19131,1
2020-2021,3427,Mastery Charter at Wister,19144,3409,Mastery Charter at Smedley,19124,2
2020-2021,3427,Mastery Charter at Wister,19144,3410,Universal Charter Bluford,19131,1
2020-2021,3427,Mastery Charter at Wister,19144,3411,Universal Charter Daroff,19139,4
2020-2021,3427,Mastery Charter at Wister,19144,3419,Lindley Academy Charter at Birney,19141,3
2020-2021,3427,Mastery Charter at Wister,19144,3420,Mastery Charter at Cleveland,19140,7
2020-2021,3427,Mastery Charter at Wister,19144,3422,Philadelphia Charter For Arts and Sciences,19124,2
2020-2021,3427,Mastery Charter at Wister,19144,3426,Mastery Charter at Pastorius,19138,15
2020-2021,3427,Mastery Charter at Wister,19144,3427,Mastery Charter at Wister,19144,339
2020-2021,3427,Mastery Charter at Wister,19144,4240,"Cassidy, Lewis C Academics Plus",19151,2
2020-2021,3427,Mastery Charter at Wister,19144,4270,"Dick, William School",19121,1
2020-2021,3427,Mastery Charter at Wister,19144,4280,"Gompers, Samuel School",19131,1
2020-2021,3427,Mastery Charter at Wister,19144,4350,Rhodes Elementary School,19132,6
2020-2021,3427,Mastery Charter at Wister,19144,4360,Kenderton Elementary,19140,2
2020-2021,3427,Mastery Charter at Wister,19144,4380,"Peirce, Thomas M. School",19129,6
2020-2021,3427,Mastery Charter at Wister,19144,4440,"Allen, Dr. Ethel School",19132,1
2020-2021,3427,Mastery Charter at Wister,19144,4460,"Duckrey, Tanner School",19121,2
2020-2021,3427,Mastery Charter at Wister,19144,4530,"Gideon, Edward School",19121,1
2020-2021,3427,Mastery Charter at Wister,19144,4570,"Meade, Gen. George G. School",19121,1
2020-2021,3427,Mastery Charter at Wister,19144,5170,"De Burgos, J. Elementary",19133,2
2020-2021,3427,Mastery Charter at Wister,19144,5260,"Elkin, Lewis School",19134,1
2020-2021,3427,Mastery Charter at Wister,19144,5320,"Hartranft, John F. School",19133,1
2020-2021,3427,Mastery Charter at Wister,19144,5420,"Welsh, John School",19133,3
2020-2021,3427,Mastery Charter at Wister,19144,5500,"Marshall, Thurgood School",19120,1
2020-2021,3427,Mastery Charter at Wister,19144,5590,"Webster, John H. School",19134,2
2020-2021,3427,Mastery Charter at Wister,19144,5680,"Munoz-Marin, Hon Luis School",19140,1
2020-2021,3427,Mastery Charter at Wister,19144,6200,"Day, Anna B. School",19138,1
2020-2021,3427,Mastery Charter at Wister,19144,6220,"Emlen, Eleanor C. School",19119,8
2020-2021,3427,Mastery Charter at Wister,19144,6300,"Logan, James School",19141,1
2020-2021,3427,Mastery Charter at Wister,19144,6340,"Pennell, Joseph Elementary",19141,5
2020-2021,3427,Mastery Charter at Wister,19144,6350,"Pennypacker, Samuel School",19138,4
2020-2021,3427,Mastery Charter at Wister,19144,6360,Roosevelt Elementary School,19144,11
2020-2021,3427,Mastery Charter at Wister,19144,6390,"Steel, Edward School",19140,4
2020-2021,3427,Mastery Charter at Wister,19144,6440,"Lingelbach, Anna L. School",19144,1
2020-2021,3427,Mastery Charter at Wister,19144,6470,"Kelly, John B. School",19144,13
2020-2021,3427,Mastery Charter at Wister,19144,7220,"Carnell, Laura H. School",19111,1
2020-2021,3427,Mastery Charter at Wister,19144,7260,Ellwood School,19126,2
2020-2021,3427,Mastery Charter at Wister,19144,7320,"Howe, Julia Ward School",19141,1
2020-2021,3427,Mastery Charter at Wister,19144,7330,"Lawton, Henry W. School",19135,1
2020-2021,3427,Mastery Charter at Wister,19144,7350,"Lowell, James R. School",19120,2
2020-2021,3427,Mastery Charter at Wister,19144,7370,"Washington, Grover Jr. Middle",19120,1
2020-2021,3427,Mastery Charter at Wister,19144,7430,"Sullivan, James J. School",19124,3
2020-2021,3427,Mastery Charter at Wister,19144,7490,Prince Hall School,19141,4
2020-2021,3427,Mastery Charter at Wister,19144,7530,"Rowen, William School",19126,5
2020-2021,3427,Mastery Charter at Wister,19144,8200,"Allen, Ethan School",19149,1
2020-2021,3427,Mastery Charter at Wister,19144,8210,"Brown, Joseph H. School",19136,1
2020-2021,3427,Mastery Charter at Wister,19144,8240,"Disston, Hamilton School",19135,1
2020-2021,3427,Mastery Charter at Wister,19144,8310,"Moore, J. Hampton School",19111,1
2020-2021,3427,Mastery Charter at Wister,19144,Data Not Available,Data Not Available,Data Not Available,4
2020-2021,3428,G.L.A. Charter at Huey,19143,1130,Tilden Middle School,19142,7
2020-2021,3428,G.L.A. Charter at Huey,19143,1200,"Barry, John Elementary School",19139,16
2020-2021,3428,G.L.A. Charter at Huey,19143,1230,"Bryant, William C. School",19143,19
2020-2021,3428,G.L.A. Charter at Huey,19143,1250,"Catharine, Joseph School",19142,2
2020-2021,3428,G.L.A. Charter at Huey,19143,1260,"Comegys, Benjamin B. School",19143,9
2020-2021,3428,G.L.A. Charter at Huey,19143,1280,Penn Alexander School,19104,1
2020-2021,3428,G.L.A. Charter at Huey,19143,1290,"Hamilton, Andrew School",19139,9
2020-2021,3428,G.L.A. Charter at Huey,19143,1300,"Harrington, Avery D. School",19143,23
2020-2021,3428,G.L.A. Charter at Huey,19143,1340,"Lea, Henry C.",19139,2
2020-2021,3428,G.L.A. Charter at Huey,19143,1350,"Longstreth, William C. School",19143,9
2020-2021,3428,G.L.A. Charter at Huey,19143,1360,"McMichael, Morton School",19104,5
2020-2021,3428,G.L.A. Charter at Huey,19143,1370,Mitchell Elementary School,19143,3
2020-2021,3428,G.L.A. Charter at Huey,19143,1400,"Patterson, John M. School",19142,4
2020-2021,3428,G.L.A. Charter at Huey,19143,1410,"Rhoads, James School",19139,10
2020-2021,3428,G.L.A. Charter at Huey,19143,1420,"Washington, Martha School",19104,4
2020-2021,3428,G.L.A. Charter at Huey,19143,1440,Penrose School,19153,4
2020-2021,3428,G.L.A. Charter at Huey,19143,1460,"Anderson, Add B. School",19143,9
2020-2021,3428,G.L.A. Charter at Huey,19143,1470,"Locke, Alain School",19139,15
2020-2021,3428,G.L.A. Charter at Huey,19143,1490,"Blankenburg, Rudolph School",19131,5
2020-2021,3428,G.L.A. Charter at Huey,19143,2320,"Girard, Stephen School",19145,1
2020-2021,3428,G.L.A. Charter at Huey,19143,2340,"McCall, Gen. George A. School",19106,3
2020-2021,3428,G.L.A. Charter at Huey,19143,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,3428,G.L.A. Charter at Huey,19143,2590,"Nebinger, George W. School",19147,1
2020-2021,3428,G.L.A. Charter at Huey,19143,3368,Belmont Elementary Charter,19104,5
2020-2021,3428,G.L.A. Charter at Huey,19143,3407,Mastery Charter at Harrity,19143,27
2020-2021,3428,G.L.A. Charter at Huey,19143,3408,Mastery Charter at Mann,19131,4
2020-2021,3428,G.L.A. Charter at Huey,19143,3410,Universal Charter Bluford,19131,5
2020-2021,3428,G.L.A. Charter at Huey,19143,3411,Universal Charter Daroff,19139,15
2020-2021,3428,G.L.A. Charter at Huey,19143,3423,Memphis St. Charter at J.P. Jones,19134,1
2020-2021,3428,G.L.A. Charter at Huey,19143,3424,Universal Charter Alcorn,19146,2
2020-2021,3428,G.L.A. Charter at Huey,19143,3428,G.L.A. Charter at Huey,19143,297
2020-2021,3428,G.L.A. Charter at Huey,19143,4220,"Blaine, James G. School",19121,3
2020-2021,3428,G.L.A. Charter at Huey,19143,4240,"Cassidy, Lewis C Academics Plus",19151,11
2020-2021,3428,G.L.A. Charter at Huey,19143,4280,"Gompers, Samuel School",19131,1
2020-2021,3428,G.L.A. Charter at Huey,19143,4300,"Heston, Edward School",19131,21
2020-2021,3428,G.L.A. Charter at Huey,19143,4320,"Lamberton, Robert E Elementary",19151,2
2020-2021,3428,G.L.A. Charter at Huey,19143,4350,Rhodes Elementary School,19132,2
2020-2021,3428,G.L.A. Charter at Huey,19143,4380,"Peirce, Thomas M. School",19129,1
2020-2021,3428,G.L.A. Charter at Huey,19143,4460,"Duckrey, Tanner School",19121,2
2020-2021,3428,G.L.A. Charter at Huey,19143,4470,"Wright, Richard R. School",19132,3
2020-2021,3428,G.L.A. Charter at Huey,19143,4570,"Meade, Gen. George G. School",19121,1
2020-2021,3428,G.L.A. Charter at Huey,19143,6210,"Edmonds, Franklin S. School",19150,1
2020-2021,3428,G.L.A. Charter at Huey,19143,6260,"Houston, Henry H. School",19119,1
2020-2021,3428,G.L.A. Charter at Huey,19143,6360,Roosevelt Elementary School,19144,6
2020-2021,3428,G.L.A. Charter at Huey,19143,6390,"Steel, Edward School",19140,1
2020-2021,3428,G.L.A. Charter at Huey,19143,7260,Ellwood School,19126,1
2020-2021,3428,G.L.A. Charter at Huey,19143,7280,"Franklin, Benjamin School",19120,1
2020-2021,3428,G.L.A. Charter at Huey,19143,7510,"Bethune, Mary McLeod School",19140,1
2020-2021,3428,G.L.A. Charter at Huey,19143,7730,"Clemente, Roberto Middle Schl",19140,1
2020-2021,3428,G.L.A. Charter at Huey,19143,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,3429,Crispus Attucks Charter School,17401,1010,"Bartram, John High School",19142,1
2020-2021,3429,Crispus Attucks Charter School,17401,8010,"Lincoln, Abraham High School",19136,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1200,"Barry, John Elementary School",19139,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1300,"Harrington, Avery D. School",19143,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1350,"Longstreth, William C. School",19143,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1400,"Patterson, John M. School",19142,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1420,"Washington, Martha School",19104,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,1490,"Blankenburg, Rudolph School",19131,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,2210,Bache-Martin School,19130,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,2390,"Morris, Robert School",19121,7
2020-2021,3437,KIPP North Philadelphia Charter School,19132,2450,"Stanton, Edwin M. School",19146,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3409,Mastery Charter at Smedley,19124,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3410,Universal Charter Bluford,19131,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3412,Mastery Charter at Frederick Douglass,19121,13
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3415,Mastery Charter at Clymer,19133,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3419,Lindley Academy Charter at Birney,19141,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3420,Mastery Charter at Cleveland,19140,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3426,Mastery Charter at Pastorius,19138,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3427,Mastery Charter at Wister,19144,6
2020-2021,3437,KIPP North Philadelphia Charter School,19132,3428,G.L.A. Charter at Huey,19143,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4220,"Blaine, James G. School",19121,10
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4270,"Dick, William School",19121,27
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4350,Rhodes Elementary School,19132,15
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4360,Kenderton Elementary,19140,10
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4380,"Peirce, Thomas M. School",19129,35
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4440,"Allen, Dr. Ethel School",19132,25
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4460,"Duckrey, Tanner School",19121,90
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4470,"Wright, Richard R. School",19132,28
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4530,"Gideon, Edward School",19121,7
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4560,"Kelley, William D. School",19121,17
2020-2021,3437,KIPP North Philadelphia Charter School,19132,4570,"Meade, Gen. George G. School",19121,10
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5250,"Dunbar, Paul L. School",19122,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5320,"Hartranft, John F. School",19133,8
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5390,Potter-Thomas School,19133,3
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5410,"Sheppard, Isaac A. School",19133,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5440,"Willard, Frances E. School",19134,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5470,"Cramp, William School",19140,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5500,"Marshall, Thurgood School",19120,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5530,"Sheridan, Philip H. School",19134,3
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5560,Spring Garden School,19123,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,5590,"Webster, John H. School",19134,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6210,"Edmonds, Franklin S. School",19150,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6260,"Houston, Henry H. School",19119,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6300,"Logan, James School",19141,4
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6310,"McCloskey, John F. School",19150,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6380,Shawmont School,19128,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6390,"Steel, Edward School",19140,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,6470,"Kelly, John B. School",19144,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7100,"Cooke, Jay Elementary School",19141,3
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7270,"Finletter, Thomas K. School",19120,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7280,"Franklin, Benjamin School",19120,5
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7320,"Howe, Julia Ward School",19141,5
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7330,"Lawton, Henry W. School",19135,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7350,"Lowell, James R. School",19120,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7390,"Morrison, Andrew J. School",19120,3
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7400,Olney Elementary School,19120,3
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7430,"Sullivan, James J. School",19124,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7440,"Taylor, Bayard School",19140,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7490,Prince Hall School,19141,2
2020-2021,3437,KIPP North Philadelphia Charter School,19132,7510,"Bethune, Mary McLeod School",19140,1
2020-2021,3437,KIPP North Philadelphia Charter School,19132,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,3438,Deep Roots Charter School,19134,1410,"Rhoads, James School",19139,1
2020-2021,3438,Deep Roots Charter School,19134,2390,"Morris, Robert School",19121,1
2020-2021,3438,Deep Roots Charter School,19134,3368,Belmont Elementary Charter,19104,1
2020-2021,3438,Deep Roots Charter School,19134,3406,Aspira Charter at Stetson,19134,1
2020-2021,3438,Deep Roots Charter School,19134,3409,Mastery Charter at Smedley,19124,4
2020-2021,3438,Deep Roots Charter School,19134,3410,Universal Charter Bluford,19131,1
2020-2021,3438,Deep Roots Charter School,19134,3411,Universal Charter Daroff,19139,1
2020-2021,3438,Deep Roots Charter School,19134,3419,Lindley Academy Charter at Birney,19141,1
2020-2021,3438,Deep Roots Charter School,19134,3420,Mastery Charter at Cleveland,19140,2
2020-2021,3438,Deep Roots Charter School,19134,3421,Universal Charter Creighton,19120,7
2020-2021,3438,Deep Roots Charter School,19134,3423,Memphis St. Charter at J.P. Jones,19134,27
2020-2021,3438,Deep Roots Charter School,19134,3426,Mastery Charter at Pastorius,19138,1
2020-2021,3438,Deep Roots Charter School,19134,3427,Mastery Charter at Wister,19144,1
2020-2021,3438,Deep Roots Charter School,19134,4220,"Blaine, James G. School",19121,3
2020-2021,3438,Deep Roots Charter School,19134,4240,"Cassidy, Lewis C Academics Plus",19151,1
2020-2021,3438,Deep Roots Charter School,19134,4270,"Dick, William School",19121,3
2020-2021,3438,Deep Roots Charter School,19134,4380,"Peirce, Thomas M. School",19129,8
2020-2021,3438,Deep Roots Charter School,19134,4460,"Duckrey, Tanner School",19121,2
2020-2021,3438,Deep Roots Charter School,19134,4530,"Gideon, Edward School",19121,3
2020-2021,3438,Deep Roots Charter School,19134,4560,"Kelley, William D. School",19121,1
2020-2021,3438,Deep Roots Charter School,19134,4570,"Meade, Gen. George G. School",19121,1
2020-2021,3438,Deep Roots Charter School,19134,5170,"De Burgos, J. Elementary",19133,1
2020-2021,3438,Deep Roots Charter School,19134,5210,"Brown, Henry A. School",19125,3
2020-2021,3438,Deep Roots Charter School,19134,5250,"Dunbar, Paul L. School",19122,1
2020-2021,3438,Deep Roots Charter School,19134,5260,"Elkin, Lewis School",19134,8
2020-2021,3438,Deep Roots Charter School,19134,5330,"Hunter, William H. School",19133,1
2020-2021,3438,Deep Roots Charter School,19134,5400,Richmond School,19134,11
2020-2021,3438,Deep Roots Charter School,19134,5410,"Sheppard, Isaac A. School",19133,1
2020-2021,3438,Deep Roots Charter School,19134,5420,"Welsh, John School",19133,1
2020-2021,3438,Deep Roots Charter School,19134,5440,"Willard, Frances E. School",19134,17
2020-2021,3438,Deep Roots Charter School,19134,5470,"Cramp, William School",19140,6
2020-2021,3438,Deep Roots Charter School,19134,5490,Cayuga School,19140,4
2020-2021,3438,Deep Roots Charter School,19134,5500,"Marshall, Thurgood School",19120,2
2020-2021,3438,Deep Roots Charter School,19134,5530,"Sheridan, Philip H. School",19134,28
2020-2021,3438,Deep Roots Charter School,19134,5590,"Webster, John H. School",19134,78
2020-2021,3438,Deep Roots Charter School,19134,6340,"Pennell, Joseph Elementary",19141,1
2020-2021,3438,Deep Roots Charter School,19134,6350,"Pennypacker, Samuel School",19138,2
2020-2021,3438,Deep Roots Charter School,19134,6390,"Steel, Edward School",19140,3
2020-2021,3438,Deep Roots Charter School,19134,6410,Cook-Wissahickon School,19128,2
2020-2021,3438,Deep Roots Charter School,19134,6470,"Kelly, John B. School",19144,1
2020-2021,3438,Deep Roots Charter School,19134,7100,"Cooke, Jay Elementary School",19141,1
2020-2021,3438,Deep Roots Charter School,19134,7110,"Harding, Warren G. Middle Sch",19124,5
2020-2021,3438,Deep Roots Charter School,19134,7130,"Wagner, Gen. Louis Middle Sch.",19126,1
2020-2021,3438,Deep Roots Charter School,19134,7150,Juniata Park Academy,19124,2
2020-2021,3438,Deep Roots Charter School,19134,7200,Barton School,19120,1
2020-2021,3438,Deep Roots Charter School,19134,7220,"Carnell, Laura H. School",19111,7
2020-2021,3438,Deep Roots Charter School,19134,7270,"Finletter, Thomas K. School",19120,1
2020-2021,3438,Deep Roots Charter School,19134,7280,"Franklin, Benjamin School",19120,3
2020-2021,3438,Deep Roots Charter School,19134,7290,"Stearne, Allen M. School",19124,9
2020-2021,3438,Deep Roots Charter School,19134,7300,"Hopkinson, Francis School",19124,4
2020-2021,3438,Deep Roots Charter School,19134,7310,Feltonville Intermediate,19120,3
2020-2021,3438,Deep Roots Charter School,19134,7330,"Lawton, Henry W. School",19135,3
2020-2021,3438,Deep Roots Charter School,19134,7360,"Marshall, John School",19124,7
2020-2021,3438,Deep Roots Charter School,19134,7370,"Washington, Grover Jr. Middle",19120,2
2020-2021,3438,Deep Roots Charter School,19134,7380,"McClure, Alexander K. School",19140,6
2020-2021,3438,Deep Roots Charter School,19134,7400,Olney Elementary School,19120,1
2020-2021,3438,Deep Roots Charter School,19134,7430,"Sullivan, James J. School",19124,7
2020-2021,3438,Deep Roots Charter School,19134,7440,"Taylor, Bayard School",19140,4
2020-2021,3438,Deep Roots Charter School,19134,7460,"Ziegler, William H. School",19149,4
2020-2021,3438,Deep Roots Charter School,19134,7470,Bridesburg School,19137,3
2020-2021,3438,Deep Roots Charter School,19134,7490,Prince Hall School,19141,1
2020-2021,3438,Deep Roots Charter School,19134,7500,Feltonville Arts & Sciences,19120,1
2020-2021,3438,Deep Roots Charter School,19134,7510,"Bethune, Mary McLeod School",19140,2
2020-2021,3438,Deep Roots Charter School,19134,7530,"Rowen, William School",19126,2
2020-2021,3438,Deep Roots Charter School,19134,7730,"Clemente, Roberto Middle Schl",19140,1
2020-2021,3438,Deep Roots Charter School,19134,8200,"Allen, Ethan School",19149,10
2020-2021,3438,Deep Roots Charter School,19134,8210,"Brown, Joseph H. School",19136,5
2020-2021,3438,Deep Roots Charter School,19134,8240,"Disston, Hamilton School",19135,4
2020-2021,3438,Deep Roots Charter School,19134,8250,"Forrest, Edwin School",19136,9
2020-2021,3438,Deep Roots Charter School,19134,8260,Fox Chase School,19111,2
2020-2021,3438,Deep Roots Charter School,19134,8310,"Moore, J. Hampton School",19111,1
2020-2021,3438,Deep Roots Charter School,19134,8350,"Spruance, Gilbert School",19149,4
2020-2021,3438,Deep Roots Charter School,19134,8360,Rhawnhurst School,19152,1
2020-2021,3438,Deep Roots Charter School,19134,8390,"Fitzpatrick, A. L. School",19154,2
2020-2021,3438,Deep Roots Charter School,19134,8410,"Pollock, Robert B. School",19152,1
2020-2021,3438,Deep Roots Charter School,19134,8770,Hancock Demonstration School,19114,1
2020-2021,3438,Deep Roots Charter School,19134,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1200,"Barry, John Elementary School",19139,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1260,"Comegys, Benjamin B. School",19143,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1340,"Lea, Henry C.",19139,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1350,"Longstreth, William C. School",19143,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1360,"McMichael, Morton School",19104,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1380,"Morton, Thomas G. School",19142,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1390,"Powel, Samuel School",19104,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1400,"Patterson, John M. School",19142,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1410,"Rhoads, James School",19139,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1420,"Washington, Martha School",19104,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1460,"Anderson, Add B. School",19143,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1470,"Locke, Alain School",19139,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,1490,"Blankenburg, Rudolph School",19131,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2190,"Fell, D. Newlin School",19148,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2260,"Childs, George W. School",19146,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2320,"Girard, Stephen School",19145,5
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2390,"Morris, Robert School",19121,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2640,Southwark School,19148,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,2720,Vare-Washington Elementary,19147,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3368,Belmont Elementary Charter,19104,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3407,Mastery Charter at Harrity,19143,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3408,Mastery Charter at Mann,19131,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3410,Universal Charter Bluford,19131,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3412,Mastery Charter at Frederick Douglass,19121,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3415,Mastery Charter at Clymer,19133,5
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3419,Lindley Academy Charter at Birney,19141,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3420,Mastery Charter at Cleveland,19140,35
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3421,Universal Charter Creighton,19120,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3422,Philadelphia Charter For Arts and Sciences,19124,7
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3426,Mastery Charter at Pastorius,19138,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,3427,Mastery Charter at Wister,19144,7
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4220,"Blaine, James G. School",19121,7
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4270,"Dick, William School",19121,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4300,"Heston, Edward School",19131,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4320,"Lamberton, Robert E Elementary",19151,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4350,Rhodes Elementary School,19132,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4360,Kenderton Elementary,19140,17
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4370,Overbrook Elementary School,19151,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4380,"Peirce, Thomas M. School",19129,13
